2056.1,2061.8,speaker_SPEAKER_07
2056.2,2056.9,speaker_SPEAKER_09
2057.5,2058.6,speaker_SPEAKER_09
2061.9,2063.4,speaker_SPEAKER_07
2063.6,2065.6,speaker_SPEAKER_07
2065.9,2067.0,speaker_SPEAKER_07
2067.3,2068.3,speaker_SPEAKER_07
2068.5,2073.6,speaker_SPEAKER_07
2074.1,2079.3,speaker_SPEAKER_07
2079.6,2080.3,speaker_SPEAKER_07
2080.5,2083.0,speaker_SPEAKER_07
2083.2,2089.2,speaker_SPEAKER_07
2089.5,2091.2,speaker_SPEAKER_07
2091.5,2092.5,speaker_SPEAKER_07
2092.7,2093.8,speaker_SPEAKER_07
2094.0,2098.3,speaker_SPEAKER_09
2094.0,2094.3,speaker_SPEAKER_07
2098.3,2100.1,speaker_SPEAKER_07
2100.4,2102.6,speaker_SPEAKER_07
2102.8,2112.4,speaker_SPEAKER_07
2108.1,2108.1,speaker_SPEAKER_00
2108.1,2108.3,speaker_SPEAKER_09
2108.3,2109.0,speaker_SPEAKER_05
2109.0,2109.1,speaker_SPEAKER_09
2109.1,2109.1,speaker_SPEAKER_00
2112.5,2113.4,speaker_SPEAKER_07
2113.9,2114.8,speaker_SPEAKER_07
2114.5,2123.2,speaker_SPEAKER_05
2123.7,2130.1,speaker_SPEAKER_05
2130.5,2136.8,speaker_SPEAKER_05
2137.3,2138.1,speaker_SPEAKER_05
2137.6,2138.3,speaker_SPEAKER_09
2138.3,2144.4,speaker_SPEAKER_05
2144.5,2145.8,speaker_SPEAKER_05
2146.3,2148.0,speaker_SPEAKER_05
2148.2,2150.2,speaker_SPEAKER_05
2150.5,2152.5,speaker_SPEAKER_05
2152.9,2156.2,speaker_SPEAKER_05
2156.6,2159.8,speaker_SPEAKER_05
2161.0,2170.4,speaker_SPEAKER_08
2170.5,2173.2,speaker_SPEAKER_08
2173.3,2175.4,speaker_SPEAKER_08
2174.0,2177.5,speaker_SPEAKER_09
2177.4,2183.4,speaker_SPEAKER_08
2183.6,2186.6,speaker_SPEAKER_08
2186.9,2191.8,speaker_SPEAKER_08
2191.8,2195.0,speaker_SPEAKER_09
2192.6,2195.0,speaker_SPEAKER_08
2195.0,2200.1,speaker_SPEAKER_08
2200.2,2204.8,speaker_SPEAKER_08
2203.1,2208.0,speaker_SPEAKER_09
2208.2,2214.1,speaker_SPEAKER_08
2214.3,2215.6,speaker_SPEAKER_08
2215.7,2224.5,speaker_SPEAKER_09
2225.0,2225.6,speaker_SPEAKER_09
2226.3,2233.6,speaker_SPEAKER_06
2234.2,2238.9,speaker_SPEAKER_06
2239.4,2246.5,speaker_SPEAKER_06
2246.9,2253.3,speaker_SPEAKER_06
2253.7,2255.0,speaker_SPEAKER_06
2255.5,2259.8,speaker_SPEAKER_06
2260.4,2265.5,speaker_SPEAKER_06
2266.0,2270.8,speaker_SPEAKER_06
2271.1,2277.3,speaker_SPEAKER_06
2277.6,2282.8,speaker_SPEAKER_06
2283.0,2290.8,speaker_SPEAKER_06
2291.3,2297.9,speaker_SPEAKER_04
2298.3,2313.2,speaker_SPEAKER_04
2313.3,2318.4,speaker_SPEAKER_04
2319.0,2320.6,speaker_SPEAKER_04
2320.9,2320.9,speaker_SPEAKER_04
2320.9,2325.0,speaker_SPEAKER_05
2321.1,2322.4,speaker_SPEAKER_04
2322.7,2323.7,speaker_SPEAKER_04
2324.5,2329.5,speaker_SPEAKER_04
2330.1,2333.3,speaker_SPEAKER_04
2333.7,2339.7,speaker_SPEAKER_04
2339.8,2341.3,speaker_SPEAKER_04
2339.9,2345.2,speaker_SPEAKER_05
2345.4,2358.2,speaker_SPEAKER_05
2348.7,2349.5,speaker_SPEAKER_04
2358.2,2368.0,speaker_SPEAKER_09
2368.1,2368.3,speaker_SPEAKER_09
2368.4,2371.9,speaker_SPEAKER_09
2372.4,2380.3,speaker_SPEAKER_09
2380.6,2390.9,speaker_SPEAKER_09
